  3.23325e-09	7.51105e-12	  76214.2	131.192	  4.90227e-06	    7.00787	  1.12916	235.178	   0.00021533
  3.15307e-09	7.47543e-12	  76195.6	131.116	  4.94431e-06	    7.02601	  1.12916	235.122	  0.000214232
  3.23369e-09	  7.495e-12	  76179.6	131.002	  4.97656e-06	     7.0266	  1.12909	235.087	  0.000213019
  3.27758e-09	7.72025e-12	  76169.5	 131.12	   4.9964e-06	    7.00254	  1.12915	235.043	  0.000212854
  3.23363e-09	 7.6609e-12	  76163.6	 130.87	  5.02536e-06	    6.99327	  1.12929	234.995	  0.000211713
  3.18258e-09	7.49801e-12	  76160.4	130.517	  5.05728e-06	    7.00686	  1.12955	234.932	  0.000210689
  3.13896e-09	7.58034e-12	  76154.8	130.294	  5.10318e-06	    7.01455	  1.12949	234.927	  0.000210029
  3.05845e-09	7.76373e-12	  76153.8	130.097	   5.1508e-06	    7.03249	   1.1296	234.902	  0.000209223
  3.05139e-09	7.89596e-12	  76152.9	130.023	  5.19081e-06	    7.05613	  1.12948	234.924	  0.000209508
  3.05155e-09	7.80147e-12	  76152.6	129.946	  5.22004e-06	    7.06713	  1.12929	234.961	  0.000209791
  3.01494e-09	 7.8213e-12	    76154	129.877	  5.25955e-06	    7.07516	  1.12936	234.952	  0.000209493
  3.01496e-09	7.74261e-12	  76155.5	129.776	  5.30928e-06	    7.09098	  1.12935	234.958	  0.000209403
  2.90491e-09	 7.5468e-12	  76153.7	129.417	   5.3543e-06	    7.10191	  1.12941	 234.94	  0.000208582
  2.89091e-09	7.67992e-12	  76153.6	129.223	  5.38172e-06	     7.1031	  1.12958	234.904	  0.000207367
  2.99506e-09	7.63563e-12	  76157.1	129.727	  5.49324e-06	    7.08485	  1.12918	    235	  0.000209515
  2.90889e-09	7.56029e-12	    76154	129.402	  5.55288e-06	    7.08352	  1.12957	234.908	  0.000207836
  2.83009e-09	7.65679e-12	  76145.3	129.006	   5.6124e-06	    7.10049	  1.12982	234.828	  0.000206694
  2.88747e-09	7.75957e-12	  76132.8	129.144	  5.67201e-06	    7.06389	  1.12982	234.791	  0.000206272
  2.93776e-09	7.67871e-12	  76126.7	129.165	   5.7207e-06	    7.03717	  1.12978	 234.78	  0.000205983
  3.01666e-09	7.65057e-12	  76131.2	129.175	  5.76122e-06	    7.00603	  1.13006	234.735	  0.000205093
  3.04518e-09	7.71219e-12	  76138.6	129.192	  5.79953e-06	    7.00169	  1.13024	234.721	  0.000205435
  3.08816e-09	 7.7692e-12	  76152.2	  129.1	  5.83584e-06	    6.98946	   1.1304	234.729	  0.000205215
  3.03812e-09	7.87116e-12	  76160.9	128.865	  5.86496e-06	    6.99539	  1.13069	234.696	  0.000204085
  3.14567e-09	7.79073e-12	  76158.9	128.834	  5.87903e-06	    7.01955	  1.13053	234.723	  0.000204053
  3.16731e-09	7.81862e-12	  76159.5	128.709	  5.89196e-06	    7.03141	  1.13055	234.721	  0.000203367
  3.21788e-09	7.76618e-12	  76156.6	128.703	  5.90311e-06	    7.03333	  1.13047	 234.73	  0.000203322
  3.29679e-09	7.51248e-12	  76149.4	  128.9	  5.92169e-06	    7.03629	  1.13039	234.722	  0.000203419
  3.31135e-09	7.47499e-12	  76147.7	128.713	  5.94318e-06	    7.04281	  1.13053	234.689	  0.000203147
  3.28274e-09	 7.4294e-12	  76146.8	128.524	  5.95589e-06	    7.05073	  1.13096	234.597	  0.000201773
  3.29008e-09	7.15424e-12	  76148.6	128.329	  5.96704e-06	    7.05091	  1.13133	234.526	  0.000201206
  3.33315e-09	7.17469e-12	  76152.3	128.354	  5.96747e-06	    7.04686	  1.13154	234.493	  0.000201237
  3.35462e-09	7.10075e-12	  76154.6	 128.22	  5.96576e-06	    7.03679	  1.13154	  234.5	  0.000201669
   3.2899e-09	7.02014e-12	  76157.4	128.067	  5.97695e-06	    7.02481	  1.13173	 234.47	  0.000201962
