  7.95199e-09	 3.8517e-11	  86063.9	174.154	  3.40807e-06	    9.29132	  1.18829	252.357	  0.000641245
  7.76954e-09	 3.3762e-11	  86039.7	173.725	  3.44614e-06	    9.29103	  1.18837	 252.27	  0.000635694
  7.77772e-09	3.30172e-11	  86020.4	173.377	  3.46928e-06	    9.28347	  1.18848	 252.19	  0.000630484
  7.55704e-09	3.20975e-11	  86006.8	172.555	  3.48663e-06	      9.288	  1.18888	252.066	  0.000621989
  7.53513e-09	3.22623e-11	  85993.9	172.472	  0.000434705	    9.31324	  1.18874	252.058	  0.000619688
  7.74889e-09	3.18546e-11	  85980.9	172.659	   0.00157632	    9.31567	  1.18838	252.096	  0.000620585
  7.79981e-09	3.33801e-11	  85971.6	173.012	   0.00393696	    9.30047	  1.18802	252.145	   0.00062259
  7.80785e-09	3.39961e-11	  85963.5	173.066	   0.00888107	    9.30757	  1.18776	252.175	  0.000623808
   8.0355e-09	3.29641e-11	  85959.1	173.454	    0.0174234	    9.29357	  1.18739	252.241	   0.00062686
  8.04248e-09	3.47546e-11	  85960.2	173.618	    0.0300889	    9.27267	  1.18717	252.292	  0.000629379
  7.87574e-09	3.28355e-11	  85964.4	173.299	    0.0485586	    9.28314	   1.1872	252.297	  0.000630465
  8.03068e-09	3.06513e-11	  85966.7	173.385	    0.0722934	    9.30234	  1.18704	252.339	  0.000633226
  8.08912e-09	2.88791e-11	  85964.4	173.594	     0.106929	    9.30039	  1.18676	252.391	  0.000633928
  8.10972e-09	2.86816e-11	  85961.3	173.638	     0.150195	    9.31269	  1.18667	252.401	  0.000633882
  7.91469e-09	2.80293e-11	  85968.7	 173.44	     0.201547	    9.30967	  1.18712	252.327	   0.00063002
  7.87068e-09	2.78582e-11	  85962.6	173.496	     0.260531	    9.29552	  1.18711	252.312	  0.000627699
  7.76122e-09	2.53204e-11	  85951.9	173.441	     0.340854	    9.27175	  1.18712	252.278	  0.000625869
  7.99199e-09	2.66519e-11	  85938.7	173.337	     0.434739	    9.21939	  1.18735	 252.19	  0.000622985
  7.94851e-09	2.77654e-11	  85938.3	172.927	     0.547389	    9.19157	  1.18794	252.065	  0.000617893
  7.94089e-09	 2.8731e-11	  85942.5	172.355	     0.685382	    9.19691	  1.18869	251.917	  0.000611451
  8.15787e-09	2.88691e-11	  85955.1	172.006	     0.838888	    9.16821	  1.18947	251.789	  0.000607076
  8.10079e-09	2.77155e-11	  85967.7	171.482	      1.00829	    9.18546	  1.19008	251.696	  0.000601855
  8.14969e-09	2.72781e-11	  85971.8	171.482	      1.20605	    9.21576	  1.19005	251.716	  0.000601612
  8.23834e-09	3.07886e-11	  85974.8	 171.74	      1.41777	    9.21651	  1.18978	251.781	  0.000604676
  8.22276e-09	3.13718e-11	  85976.8	172.001	      1.65711	    9.20768	  1.18948	251.849	   0.00060704
  8.20104e-09	3.30285e-11	  85973.2	172.103	      1.94466	    9.20796	  1.18929	 251.88	  0.000608639
  8.31093e-09	3.47594e-11	  85970.3	172.149	      2.24296	    9.20618	  1.18917	251.897	  0.000611163
  8.30438e-09	3.85892e-11	  85972.3	172.031	      2.59133	     9.2061	  1.18923	 251.89	  0.000610784
  8.50654e-09	4.63286e-11	  85970.9	172.163	      2.95125	    9.19778	  1.18922	251.887	  0.000611401
  8.43375e-09	4.88428e-11	  85971.7	172.137	       3.3491	    9.19197	  1.18917	  251.9	  0.000613026
  8.73253e-09	 6.0835e-11	  85975.9	172.331	       3.8025	    9.19439	  1.18895	251.961	  0.000617418
  8.99846e-09	6.18353e-11	    85979	172.626	      4.28166	    9.17663	  1.18859	252.046	  0.000622368
  8.96957e-09	6.10311e-11	  85979.1	172.756	      4.81088	    9.16388	  1.18833	  252.1	  0.000625471
  9.01303e-09	6.19697e-11	  85981.3	173.064	      5.39932	     9.1683	    1.188	252.178	   0.00062951
  9.01341e-09	6.81047e-11	  85983.8	173.252	      6.00294	    9.14385	  1.18784	252.219	  0.000633648
  8.89756e-09	6.51662e-11	  85989.5	172.863	       6.7118	    9.12786	  1.18802	252.197	  0.000633307
  9.11552e-09	6.42623e-11	  85995.6	 172.47	      7.40718	    9.12644	  1.18838	252.138	  0.000632442
  9.03576e-09	6.36046e-11	  86003.6	172.002	      8.23751	    9.10113	  1.18888	252.055	  0.000629499
  8.81224e-09	6.33169e-11	  86009.2	171.444	      9.09168	    9.08813	  1.18948	251.946	  0.000625467
  8.67576e-09	6.16886e-11	  86015.6	170.732	      10.0558	    9.07947	  1.18998	251.858	  0.000621439
   8.5817e-09	6.13993e-11	  86019.3	170.379	      11.0087	    9.06276	  1.19026	 251.81	   0.00061885
  8.36502e-09	6.16467e-11	  86025.9	169.881	      12.0316	    9.02785	  1.19078	251.718	  0.000614355
  8.36498e-09	6.11456e-11	  86033.9	 169.74	      13.0707	    9.01868	  1.19114	251.667	  0.000612677
  8.56136e-09	6.86522e-11	  86041.8	169.877	      14.1246	    8.98336	  1.19133	251.649	   0.00061319
  8.71418e-09	7.51444e-11	  86048.9	169.817	      15.2226	    8.94024	  1.19149	251.637	  0.000614823
  8.70014e-09	7.79808e-11	  86059.6	169.676	      16.3429	    8.91871	  1.19183	251.595	  0.000615433
  8.80816e-09	7.78411e-11	  86072.9	  169.9	      17.5751	    8.88438	  1.19211	251.576	  0.000616742
  8.88828e-09	8.37374e-11	  86084.5	169.842	      18.9242	    8.85942	  1.19224	251.582	   0.00061991
  9.01152e-09	8.56042e-11	  86084.6	169.954	      20.2799	    8.84213	   1.1921	251.612	  0.000624587
  9.09777e-09	8.47373e-11	  86081.7	170.357	      21.6985	    8.79707	  1.19181	251.664	  0.000628854
  9.01038e-09	 8.4945e-11	  86078.5	170.514	      23.2109	    8.74816	  1.19162	251.696	  0.000631538
  9.06065e-09	 8.5192e-11	  86076.3	170.354	      24.8221	    8.71336	  1.19166	 251.68	  0.000632433
   8.9745e-09	8.58576e-11	  86079.4	170.325	      26.3543	    8.69165	  1.19194	251.631	     0.000631
